trip_id,service_id,route_id,trip_headsign,trip_short_name,direction_id,shape_id
1156_1000003_27RG.LF_120400,2,27,Lycée La Fayette,,1,2533425114923639
1115_1000003_5_3_122700,2,5,CHAMALIÈRES Aristide Briand,,1,2533425114923585
1136_1000012_A_CH.PG_072000,32,A,La Pardieu Gare,,0,2533425114923569
1136_1000012_A_PG.VE_072300,32,A,Les Vergnes,,1,2533425114923567
1115_1000003_5_4_200400,2,5,ROYAT AvanC-Breuil,,0,2533425114923586
1163_1000001_42BA.BE_114300,3,42,CEYRAT La Beaumière,,1,2533425114923672
1132_1000001_5_5_163300,3,5,ROYAT AvanC-Breuil,,0,2533425114923635
1132_1000001_5_5_054600,3,5,ROYAT AvanC-Breuil,,0,2533425114923635
1123_1000003_C_CA.DC_190400,2,C,DURTOL Clinique,,0,2533425114923565
1165_1000002_36PS.PH_132700,1,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
946_1000002_C_CA.DC_165300,1,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_21_5_115700,3,21,Lycée La Fayette,,0,2533425114923575
946_1000002_B_RA.JV_141800,1,B,Jules Verne,,1,2533425114923564
946_1000002_C_DC.CA_142100,1,C,COURNON Allier,,1,2533425114923566
1142_1000013_B_RA.JV_105800,24,B,Jules Verne,,1,2533425114923564
1017_1000001_C_DC.CA_175800,23,C,COURNON Allier,,1,2533425114923566
1123_1000003_C_CA.DC_055500,2,C,DURTOL Clinique,,0,2533425114923565
1115_1000003_5_4_203700,2,5,ROYAT AvanC-Breuil,,0,2533425114923586
1132_1000001_23_1_075900,3,23,"COURNON Plan d'Eau",,1,2533425114923620
1023_1000007_A_PG.VE_213800,35,A,Les Vergnes,,1,2533425114923567
1132_1000001_10_6_100400,3,10,Tamaris,,0,2533425114923603
1115_1000003_9_3_155700,2,9,Trémonteix Paul Eychart,,0,2533425114923587
886_1000007_L40_12_131500,5,L40,Gare Le Cendre Orcet,,1,2533425114923707
1132_1000001_24_3_142600,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
1163_1000001_40_1_165400,3,40,ORCINES Gare du Panoramique des Dômes,,1,2533425114923642
1156_1000003_41_2_094000,6,41,CHU G. Montpied,,1,2533425114923645
897_1000002_L40_12_121000,13,L40,Gare Le Cendre Orcet,,1,2533425114923707
897_1000002_L40_13_073500,13,L40,Lycée René Descartes,,0,2533425114923802
1163_1000001_42BE.BA_124100,3,42,BEAUMONT Collège Molière,,0,2533425114923673
1132_1000001_03GC.AR_072600,3,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1023_1000007_A_1_212200,30,A,Les Vergnes,,1,2533425114923567
1136_1000012_A_PG.VE_112000,32,A,Les Vergnes,,1,2533425114923567
1132_1000001_03AR.VI_192700,3,3,Les Vignes,,1,2533425114923572
1017_1000001_B_1_190200,23,B,ROYAT Pl. Allard,,0,2533425114923561
1163_1000001_7_5_175500,3,7,Les Côtes,,0,2533425114923675
1163_1000001_27LL.RO_061300,3,27,ROMAGNAT Opme,,0,2533425114923653
897_1000002_L53_4_120500,13,L53,Rond-Point de St Bonnet,,1,2533425114923766
1165_1000002_31_1_193600,1,31,CHÂTEAUGAY Malalittes,,1,2533425114923660
946_1000002_B_1_092600,1,B,ROYAT Pl. Allard,,0,2533425114923561
1132_1000001_4_6_060400,3,4,CEYRAT Libération,,0,2533425114923584
1115_1000003_21_6_180000,2,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
925_1000002_24BC.CH_181500,1,24,Champratel,,0,2533425114923623
1163_1000001_42BA.BE_144600,3,42,CEYRAT La Beaumière,,1,2533425114923672
883_1000001_L42_2_074800,9,L42,École Jean Alix,,0,2533425114923726
1163_1000001_31_2_115800,3,31,Champratel,,0,2533425114923661
925_1000002_10_6_141200,1,10,Tamaris,,0,2533425114923603
1136_1000012_A_VE.PG_184400,32,A,La Pardieu Gare,,0,2533425114923570
1165_1000002_34CG.CP_161900,1,34,LE CENDRE Pandières,,0,2533425114923662
925_1000002_4_13_110500,1,4,Trémonteix Charcot,,1,2533425114923583
886_1000007_L45_12_133000,5,L45,CEYRAT Arténium,,1,2533425114923782
925_1000002_05RA.RP_120100,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
1156_1000003_27LF.RG_160300,2,27,ROMAGNAT Gergovia,,0,2533425114923638
1115_1000003_4_6_070200,2,4,CEYRAT Libération,,0,2533425114923584
1142_1000013_C_CA.DC_104300,24,C,DURTOL Clinique,,0,2533425114923565
925_1000002_05RA.RP_121900,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
1132_1000001_13_5_154400,3,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
1017_1000001_C_CA.DC_231800,22,C,DURTOL Clinique,,0,2533425114923565
1023_1000007_A_1_172600,10,A,Les Vergnes,,1,2533425114923567
886_1000007_L41_6_121000,5,L41,Laschamps Église,,1,2533425114923721
886_1000007_L55_2_124500,5,L55,Rond-Point de St Bonnet,,1,2533425114923770
894_1000001_L39_2_153000,12,L39,Lemoy,,1,2533425114923774
1156_1000003_41_1_173000,6,41,ROYAT Pl. Allard,,0,2533425114923644
887_1000004_L49_1_095500,17,L49,EREA,,0,2533425114923796
886_1000007_L54_3_131500,5,L54,MUR-SUR-ALLIER Font Grande,,1,2533425114923768
886_1000007_L45_9_123700,5,L45,Maison de la Culture,,1,2533425114923789
1115_1000003_21_5_184600,2,21,Lycée La Fayette,,0,2533425114923575
897_1000002_L54_3_120500,13,L54,MUR-SUR-ALLIER Font Grande,,1,2533425114923768
1132_1000001_13_4_105000,3,13,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923611
1115_1000003_3_6_113800,2,3,ROMAGNAT La Gazelle,,0,2533425114923582
1132_1000001_4_14_070800,3,4,1er Mai,,1,2533425114923628
1132_1000001_4_16_163200,3,4,Trémonteix Charcot,,1,2533425114923630
1132_1000001_08BA.VA_201100,3,8,Vallières,,0,2533425114923594
1136_1000012_A_PG.VE_150800,32,A,Les Vergnes,,1,2533425114923567
1142_1000013_C_DC.CA_132500,24,C,COURNON Allier,,1,2533425114923566
1115_1000003_4_13_174800,2,4,Trémonteix Charcot,,1,2533425114923583
1132_1000001_21_6_125200,3,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1017_1000001_C_CA.DC_092600,23,C,DURTOL Clinique,,0,2533425114923565
1163_1000001_38_4_190500,3,38,Gare de Pont-du-Château,,0,2533425114923669
1165_1000002_26_1_162200,1,26,CEYRAT Fontimbert,,1,2533425114923648
1136_1000012_A_2_073300,32,A,Les Vergnes,,1,2533425114923568
1136_1000012_A_2_112100,32,A,Les Vergnes,,1,2533425114923568
1165_1000002_26_3_175500,1,26,CEYRAT Mairie,,1,2533425114923649
1123_1000003_C_DC.CA_184200,2,C,COURNON Allier,,1,2533425114923566
1017_1000001_B_1_073800,23,B,ROYAT Pl. Allard,,0,2533425114923561
1107_1000003_A_PG.VE_054100,2,A,Les Vergnes,,1,2533425114923567
1132_1000001_9_6_094400,3,9,LEMPDES La Rochelle,,1,2533425114923637
1130_1000011_A_PG.VE_185900,41,A,Les Vergnes,,1,2533425114923567
1132_1000001_21_6_194700,3,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1132_1000001_08BA.VA_153300,3,8,Vallières,,0,2533425114923594
1132_1000001_05RP.GA_132500,3,5,Gaillard,,1,2533425114923590
1132_1000001_10_6_122600,3,10,Tamaris,,0,2533425114923603
1163_1000001_40_2_145000,3,40,CHAMALIÈRES Aristide Briand,,0,2533425114923643
1115_1000003_03AR.VI_212100,2,3,Les Vignes,,1,2533425114923572
1023_1000007_A_VE.PG_111600,10,A,La Pardieu Gare,,0,2533425114923570
988_1000008_A_PG.VE_162900,33,A,Les Vergnes,,1,2533425114923567
883_1000001_L44_6_160000,9,L44,Aviation,,1,2533425114923743
589_1000001_21_6_164700,16,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
925_1000002_5_5_145700,1,5,ROYAT AvanC-Breuil,,0,2533425114923635
988_1000008_A_VE.PG_131000,33,A,La Pardieu Gare,,0,2533425114923570
925_1000002_21_6_171100,1,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1132_1000001_10_6_141900,3,10,Tamaris,,0,2533425114923603
1142_1000013_B_JV.RA_125700,24,B,ROYAT Pl. Allard,,0,2533425114923563
1163_1000001_L28_2_094500,3,L28,ARGNAT Le Mas,,1,2533425114923677
1115_1000003_4_13_144000,2,4,Trémonteix Charcot,,1,2533425114923583
1142_1000013_B_RA.JV_111600,24,B,Jules Verne,,1,2533425114923564
1165_1000002_38_1_163200,1,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923666
1142_1000013_C_CA.DC_183300,24,C,DURTOL Clinique,,0,2533425114923565
1017_1000001_B_2_080400,23,B,AULNAT St Exupéry,,1,2533425114923562
925_1000002_4_6_195700,1,4,CEYRAT Libération,,0,2533425114923584
1023_1000007_A_VE.PG_180500,10,A,La Pardieu Gare,,0,2533425114923570
1163_1000001_40_1_110300,3,40,ORCINES Gare du Panoramique des Dômes,,1,2533425114923642
1132_1000001_10_1_073800,3,10,Jules Verne,,1,2533425114923598
1132_1000001_03AR.VI_083500,3,3,Les Vignes,,1,2533425114923572
1132_1000001_21_5_124700,3,21,Lycée La Fayette,,0,2533425114923575
1163_1000001_28_6_173900,3,28,Gare SNCF,,0,2533425114923657
1017_1000001_B_RA.JV_181000,23,B,Jules Verne,,1,2533425114923564
1023_1000007_A_VE.PG_072800,3,A,La Pardieu Gare,,0,2533425114923570
1163_1000001_36PH.PS_082500,3,36,Faculté,,0,2533425114923640
925_1000002_5_5_063400,1,5,ROYAT AvanC-Breuil,,0,2533425114923635
946_1000002_C_DC.CA_185900,1,C,COURNON Allier,,1,2533425114923566
1115_1000003_5_4_124400,2,5,ROYAT AvanC-Breuil,,0,2533425114923586
1165_1000002_36PH.PS_122600,1,36,Faculté,,0,2533425114923640
925_1000002_05RA.RP_124900,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
925_1000002_05RA.RP_125900,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
1023_1000007_A_CH.PG_114700,10,A,La Pardieu Gare,,0,2533425114923569
1136_1000012_A_2_064000,32,A,Les Vergnes,,1,2533425114923568
1164_1000007_42AR.BA_174600,5,42,BEAUMONT Collège Molière,,0,2533425114923690
1107_1000003_A_VE.PG_133200,36,A,La Pardieu Gare,,0,2533425114923570
1136_1000012_A_VE.PG_140100,32,A,La Pardieu Gare,,0,2533425114923570
887_1000004_L48_2_082000,17,L48,Lycée Pierre Boulanger,,0,2533425114923791
925_1000002_05RA.RP_134900,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
925_1000002_23_1_135300,1,23,"COURNON Plan d'Eau",,1,2533425114923620
1136_1000012_A_PG.VE_125200,32,A,Les Vergnes,,1,2533425114923567
946_1000002_B_RA.JV_173600,1,B,Jules Verne,,1,2533425114923564
1163_1000001_L33_1_083000,3,L33,CÉBAZAT Porte de Troyes,,0,2533425114923686
988_1000008_A_PG.VE_175400,31,A,Les Vergnes,,1,2533425114923567
925_1000002_13_4_191500,1,13,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923611
1164_1000007_42AR.BA_135100,5,42,BEAUMONT Collège Molière,,0,2533425114923690
925_1000002_13_4_161900,1,13,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923611
1123_1000003_B_1_052500,2,B,ROYAT Pl. Allard,,0,2533425114923561
1017_1000001_C_DC.CA_114600,23,C,COURNON Allier,,1,2533425114923566
1142_1000013_C_CA.DC_172000,25,C,DURTOL Clinique,,0,2533425114923565
1023_1000007_A_PG.VE_123200,10,A,Les Vergnes,,1,2533425114923567
1023_1000007_A_VE.PG_111000,10,A,La Pardieu Gare,,0,2533425114923570
1123_1000003_B_1_071400,2,B,ROYAT Pl. Allard,,0,2533425114923561
1163_1000001_27RO.LL_063900,3,27,Lycée La Fayette,,1,2533425114923654
1136_1000012_A_PG.VE_155900,32,A,Les Vergnes,,1,2533425114923567
1017_1000001_C_CA.DC_130100,23,C,DURTOL Clinique,,0,2533425114923565
1165_1000002_38_1_113200,1,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923666
1163_1000001_28_5_081500,3,28,Champratel,,0,2533425114923656
1132_1000001_05RP.GA_162300,3,5,Gaillard,,1,2533425114923590
1163_1000001_31_2_142800,3,31,Champratel,,0,2533425114923661
1142_1000013_C_DC.CA_092300,24,C,COURNON Allier,,1,2533425114923566
925_1000002_12PI.RS_171600,1,12,ROMAGNAT Les Sports,,0,2533425114923608
1017_1000001_B_1_174800,23,B,ROYAT Pl. Allard,,0,2533425114923561
925_1000002_12RS.PI_165600,1,12,Les Pistes,,1,2533425114923609
1132_1000001_05RA.RP_071700,3,5,ROYAT AvanC-Breuil,,0,2533425114923589
1156_1000003_L31_1_115700,2,L31,Parc SNCF,,1,2533425114923646
1132_1000001_05RP.RA_070700,3,5,ROYAT Pl. Allard,,1,2533425114923591
925_1000002_21_6_130800,1,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1163_1000001_36PH.PS_171900,3,36,Faculté,,0,2533425114923640
1132_1000001_4_6_171400,3,4,CEYRAT Libération,,0,2533425114923584
1132_1000001_9_5_192800,3,9,Trémonteix Paul Eychart,,0,2533425114923636
1163_1000001_27RO.LL_184400,3,27,Lycée La Fayette,,1,2533425114923654
1132_1000001_12PI.RS_194400,3,12,ROMAGNAT Les Sports,,0,2533425114923608
1017_1000001_C_CA.DC_234700,22,C,DURTOL Clinique,,0,2533425114923565
1115_1000003_5_3_171300,2,5,CHAMALIÈRES Aristide Briand,,1,2533425114923585
1023_1000007_A_PG.VE_154200,10,A,Les Vergnes,,1,2533425114923567
1136_1000012_A_2_154200,32,A,Les Vergnes,,1,2533425114923568
925_1000002_03AR.GC_122100,1,3,GERZAT Champfleuri,,1,2533425114923571
1123_1000003_C_CA.DC_083000,2,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_08VA.BA_171300,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
925_1000002_03GC.AR_162000,1,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
925_1000002_05RP.GA_133000,1,5,Gaillard,,1,2533425114923590
1132_1000001_08BA.VA_151600,3,8,Vallières,,0,2533425114923594
1123_1000003_B_1_153600,2,B,ROYAT Pl. Allard,,0,2533425114923561
1132_1000001_03GC.AR_142000,3,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1163_1000001_36PS.PH_115500,3,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
1163_1000001_38_4_094700,3,38,Gare de Pont-du-Château,,0,2533425114923669
1163_1000001_37MG.RB_081200,3,37,MUR-SUR-ALLIER Font Grande,,1,2533425114923665
925_1000002_08BA.VA_153000,1,8,Vallières,,0,2533425114923594
1132_1000001_5_5_122000,3,5,ROYAT AvanC-Breuil,,0,2533425114923635
1132_1000001_03GC.AR_190300,3,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1164_1000007_42AR.BA_181800,5,42,BEAUMONT Collège Molière,,0,2533425114923690
925_1000002_4_13_120700,1,4,Trémonteix Charcot,,1,2533425114923583
1115_1000003_21_8_110800,2,21,CÉBAZAT CHU L. Michel,,1,2533425114923578
1142_1000013_B_2_114100,24,B,AULNAT St Exupéry,,1,2533425114923562
925_1000002_13_4_174600,1,13,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923611
1165_1000002_27RO.LL_171900,1,27,Lycée La Fayette,,1,2533425114923654
1142_1000013_B_RA.JV_085300,24,B,Jules Verne,,1,2533425114923564
1132_1000001_21_6_122500,3,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1017_1000001_C_CA.DC_192300,3,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_10_2_071000,3,10,Zone des Gravanches,,1,2533425114923599
925_1000002_9_6_164300,1,9,LEMPDES La Rochelle,,1,2533425114923637
886_1000007_L42_11_133500,5,L42,Vaures,,1,2533425114923776
1132_1000001_4_7_180500,3,4,BEAUMONT Pont de Boisséjour,,0,2533425114923632
1023_1000007_A_1_205200,42,A,Les Vergnes,,1,2533425114923567
1163_1000001_L32_2_165500,3,L32,"LES MARTRES D'ARTIÈRE École",,1,2533425114923685
925_1000002_13_5_123300,1,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
1132_1000001_10_4_124900,3,10,Zone des Gravanches,,1,2533425114923601
1136_1000012_A_VE.PG_131800,32,A,La Pardieu Gare,,0,2533425114923570
988_1000008_A_PG.VE_120800,31,A,Les Vergnes,,1,2533425114923567
1165_1000002_42BE.BA_185900,1,42,BEAUMONT Collège Molière,,0,2533425114923673
1023_1000007_A_VE.PG_144200,10,A,La Pardieu Gare,,0,2533425114923570
1017_1000001_C_CA.DC_191100,3,C,DURTOL Clinique,,0,2533425114923565
925_1000002_21_6_090000,1,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1132_1000001_13_4_124600,3,13,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923611
1163_1000001_36PH.PS_092100,3,36,Faculté,,0,2533425114923640
1123_1000003_C_DC.CA_161500,2,C,COURNON Allier,,1,2533425114923566
1142_1000013_C_DC.CA_192700,24,C,COURNON Allier,,1,2533425114923566
1107_1000003_A_VE.PG_204000,38,A,La Pardieu Gare,,0,2533425114923570
1017_1000001_C_DC.CA_062000,23,C,COURNON Allier,,1,2533425114923566
1115_1000003_03GC.AR_170700,2,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1132_1000001_13QC.HC_164900,3,13,Hauts de CHAMALIÈRES,,0,2533425114923617
925_1000002_9_6_183500,1,9,LEMPDES La Rochelle,,1,2533425114923637
1132_1000001_9_6_200000,3,9,LEMPDES La Rochelle,,1,2533425114923637
1130_1000011_A_VE.PG_152400,34,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_13_5_085000,3,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
1132_1000001_24_3_164300,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
1132_1000001_12RS.PI_135600,3,12,Les Pistes,,1,2533425114923609
946_1000002_B_RA.JV_094700,1,B,Jules Verne,,1,2533425114923564
946_1000002_C_CA.DC_131700,1,C,DURTOL Clinique,,0,2533425114923565
1165_1000002_38_1_173200,1,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923666
988_1000008_A_PG.VE_164300,33,A,Les Vergnes,,1,2533425114923567
1132_1000001_23_1_160600,3,23,"COURNON Plan d'Eau",,1,2533425114923620
925_1000002_05RP.RA_111100,1,5,ROYAT Pl. Allard,,1,2533425114923591
1142_1000013_C_CA.DC_130400,24,C,DURTOL Clinique,,0,2533425114923565
925_1000002_05RP.RA_132000,1,5,ROYAT Pl. Allard,,1,2533425114923591
988_1000008_A_PG.VE_133600,33,A,Les Vergnes,,1,2533425114923567
946_1000002_B_JV.RA_070200,1,B,ROYAT Pl. Allard,,0,2533425114923563
925_1000002_21_6_114900,1,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1132_1000001_05RP.RA_163100,3,5,ROYAT Pl. Allard,,1,2533425114923591
1132_1000001_21_5_164100,3,21,Lycée La Fayette,,0,2533425114923575
1136_1000012_A_PG.VE_142500,32,A,Les Vergnes,,1,2533425114923567
1132_1000001_05RA.RP_083100,3,5,ROYAT AvanC-Breuil,,0,2533425114923589
1132_1000001_24_3_144600,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
887_1000004_L45_12_161500,17,L45,CEYRAT Arténium,,1,2533425114923782
887_1000004_L45_13_181500,9,L45,"La Font de l'Arbre Rte de Montrodeix",,1,2533425114923799
886_1000007_L41_2_131000,5,L41,Matharet,,1,2533425114923717
925_1000002_03GC.AR_082700,1,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
925_1000002_13_5_114100,1,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
925_1000002_13_5_115700,1,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
1107_1000003_A_VE.PG_163600,36,A,La Pardieu Gare,,0,2533425114923570
925_1000002_03AR.VI_094900,1,3,Les Vignes,,1,2533425114923572
1132_1000001_08VA.BA_164000,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1115_1000003_03AR.GC_163900,2,3,GERZAT Champfleuri,,1,2533425114923571
1165_1000002_L28_3_163800,1,L28,DURTOL Clinique,,0,2533425114923678
1156_1000003_40_2_200300,6,40,CHAMALIÈRES Aristide Briand,,0,2533425114923643
1115_1000003_21_8_093800,2,21,CÉBAZAT CHU L. Michel,,1,2533425114923578
1136_1000012_A_PG.VE_155200,32,A,Les Vergnes,,1,2533425114923567
925_1000002_9_5_132600,1,9,Trémonteix Paul Eychart,,0,2533425114923636
946_1000002_C_DC.CA_064900,1,C,COURNON Allier,,1,2533425114923566
1136_1000012_A_1_071800,32,A,Les Vergnes,,1,2533425114923567
1132_1000001_12_2_161300,3,12,AULNAT St Exupéry,,1,2533425114923606
925_1000002_10_3_090900,1,10,Jules Verne,,1,2533425114923600
1165_1000002_36PS.PH_091300,1,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
1017_1000001_B_2_124700,23,B,AULNAT St Exupéry,,1,2533425114923562
1132_1000001_9_5_060800,3,9,Trémonteix Paul Eychart,,0,2533425114923636
717_1000001_C_DC.CA_221600,16,C,COURNON Allier,,1,2533425114923566
1017_1000001_B_2_184700,23,B,AULNAT St Exupéry,,1,2533425114923562
925_1000002_24_3_121700,1,24,BLANZAT Clos St Vincent,,1,2533425114923622
1163_1000001_27RO.LL_065400,3,27,Lycée La Fayette,,1,2533425114923654
925_1000002_24_3_170800,1,24,BLANZAT Clos St Vincent,,1,2533425114923622
1017_1000001_B_1_070400,23,B,ROYAT Pl. Allard,,0,2533425114923561
1165_1000002_27LF.RG_141100,1,27,ROMAGNAT Gergovia,,0,2533425114923638
1142_1000013_B_2_130900,24,B,AULNAT St Exupéry,,1,2533425114923562
1123_1000003_B_2_134100,2,B,AULNAT St Exupéry,,1,2533425114923562
1142_1000013_C_DC.CA_144600,24,C,COURNON Allier,,1,2533425114923566
1163_1000001_37_1_130400,3,37,PÉRIGNAT-ÈS-ALLIER La Garde,,0,2533425114923664
925_1000002_13QC.HC_135900,1,13,Hauts de CHAMALIÈRES,,0,2533425114923617
1142_1000013_C_DC.CA_133400,24,C,COURNON Allier,,1,2533425114923566
1163_1000001_27LL.RO_081300,3,27,ROMAGNAT Opme,,0,2533425114923653
925_1000002_03GC.AR_180300,1,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1142_1000013_B_RA.JV_143100,24,B,Jules Verne,,1,2533425114923564
1123_1000003_B_RA.JV_194300,2,B,Jules Verne,,1,2533425114923564
886_1000007_L46_7_132000,5,L46,"L'Épouvantail",,1,2533425114923750
1132_1000001_21_4_052500,7,21,CÉBAZAT CHU L. Michel,,1,2533425114923619
946_1000002_B_1_143500,1,B,ROYAT Pl. Allard,,0,2533425114923561
1142_1000013_B_JV.RA_103300,24,B,ROYAT Pl. Allard,,0,2533425114923563
1132_1000001_12RS.PI_155500,3,12,Les Pistes,,1,2533425114923609
1132_1000001_10_6_182700,3,10,Tamaris,,0,2533425114923603
988_1000008_A_VE.PG_110000,31,A,La Pardieu Gare,,0,2533425114923570
1107_1000003_A_PG.VE_143700,36,A,Les Vergnes,,1,2533425114923567
1132_1000001_21_6_072700,3,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
883_1000001_L44_7_160000,9,L44,Léon Maniez,,1,2533425114923744
1136_1000012_A_PG.VE_192500,32,A,Les Vergnes,,1,2533425114923567
946_1000002_B_JV.RA_134300,1,B,ROYAT Pl. Allard,,0,2533425114923563
1123_1000003_B_RA.JV_094800,2,B,Jules Verne,,1,2533425114923564
1017_1000001_C_CA.DC_063000,3,C,DURTOL Clinique,,0,2533425114923565
988_1000008_A_PG.VE_154200,33,A,Les Vergnes,,1,2533425114923567
988_1000008_A_PG.VE_131700,33,A,Les Vergnes,,1,2533425114923567
925_1000002_03VI.AR_093800,1,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923574
1132_1000001_13PH.HC_064900,3,13,Hauts de CHAMALIÈRES,,0,2533425114923615
1132_1000001_4_9_181100,3,4,CEYRAT Libération,,0,2533425114923634
1165_1000002_26_1_073400,1,26,CEYRAT Fontimbert,,1,2533425114923648
1023_1000007_A_PG.VE_164200,10,A,Les Vergnes,,1,2533425114923567
925_1000002_23_1_084600,1,23,"COURNON Plan d'Eau",,1,2533425114923620
946_1000002_B_JV.RA_160500,1,B,ROYAT Pl. Allard,,0,2533425114923563
1107_1000003_A_PG.VE_140300,36,A,Les Vergnes,,1,2533425114923567
1165_1000002_L28_1_171700,1,L28,DURTOL Clinique,,0,2533425114923676
1123_1000003_C_CA.DC_122300,2,C,DURTOL Clinique,,0,2533425114923565
1156_1000003_40_1_145000,6,40,ORCINES Gare du Panoramique des Dômes,,1,2533425114923642
1136_1000012_A_VE.PG_100300,32,A,La Pardieu Gare,,0,2533425114923570
1017_1000001_C_CA.DC_125300,23,C,DURTOL Clinique,,0,2533425114923565
1165_1000002_26_1_172300,1,26,CEYRAT Fontimbert,,1,2533425114923648
1115_1000003_3_4_122600,2,3,GERZAT Champfleuri,,1,2533425114923580
1142_1000013_C_CA.DC_184300,24,C,DURTOL Clinique,,0,2533425114923565
988_1000008_A_1_192700,33,A,Les Vergnes,,1,2533425114923567
1163_1000001_41_1_164000,3,41,ROYAT Pl. Allard,,0,2533425114923644
1163_1000001_36PS.PH_112500,3,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
1023_1000007_A_VE.PG_104500,10,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_10_6_131300,3,10,Tamaris,,0,2533425114923603
1165_1000002_27RG.LF_082500,1,27,Lycée La Fayette,,1,2533425114923639
925_1000002_21_5_155900,1,21,Lycée La Fayette,,0,2533425114923575
1142_1000013_B_RA.JV_182400,24,B,Jules Verne,,1,2533425114923564
1142_1000013_C_CA.DC_152100,24,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_13_4_082500,3,13,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923611
925_1000002_05RA.RP_145000,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
946_1000002_B_RA.JV_082300,1,B,Jules Verne,,1,2533425114923564
1132_1000001_21_5_155100,3,21,Lycée La Fayette,,0,2533425114923575
1132_1000001_4_6_073000,3,4,CEYRAT Libération,,0,2533425114923584
925_1000002_12PI.RS_112500,1,12,ROMAGNAT Les Sports,,0,2533425114923608
1023_1000007_A_PG.VE_062500,3,A,Les Vergnes,,1,2533425114923567
946_1000002_C_DC.CA_212300,1,C,COURNON Allier,,1,2533425114923566
1163_1000001_42BE.BA_135500,4,42,BEAUMONT Collège Molière,,0,2533425114923673
988_1000008_A_PG.VE_161400,33,A,Les Vergnes,,1,2533425114923567
1132_1000001_21_5_171000,3,21,Lycée La Fayette,,0,2533425114923575
1115_1000003_4_6_200100,2,4,CEYRAT Libération,,0,2533425114923584
1017_1000001_C_CA.DC_150300,3,C,DURTOL Clinique,,0,2533425114923565
1142_1000013_B_2_180000,24,B,AULNAT St Exupéry,,1,2533425114923562
925_1000002_5_5_090500,1,5,ROYAT AvanC-Breuil,,0,2533425114923635
1165_1000002_26_5_190800,1,26,ROYAT Pl. Allard,,0,2533425114923650
1017_1000001_C_CA.DC_135900,23,C,DURTOL Clinique,,0,2533425114923565
1136_1000012_A_PG.VE_194500,32,A,Les Vergnes,,1,2533425114923567
1017_1000001_C_DC.CA_110600,23,C,COURNON Allier,,1,2533425114923566
1132_1000001_10_8_134700,3,10,Tamaris,,0,2533425114923605
